# xb yb zb
2.344827586206896797e-01 -2.344827586206896519e-01 0.000000000000000000e+00
2.482758620689655416e-01 -2.344827586206896519e-01 0.000000000000000000e+00
2.620689655172414034e-01 -2.344827586206896519e-01 0.000000000000000000e+00
2.758620689655172931e-01 -2.344827586206896519e-01 0.000000000000000000e+00
2.896551724137931272e-01 -2.344827586206896519e-01 0.000000000000000000e+00
3.034482758620690168e-01 -2.344827586206896519e-01 0.000000000000000000e+00
3.172413793103448509e-01 -2.344827586206896519e-01 0.000000000000000000e+00
3.310344827586207406e-01 -2.344827586206896519e-01 0.000000000000000000e+00
3.448275862068965747e-01 -2.344827586206896519e-01 0.000000000000000000e+00
3.586206896551724643e-01 -2.344827586206896519e-01 0.000000000000000000e+00
3.724137931034482984e-01 -2.344827586206896519e-01 0.000000000000000000e+00
3.862068965517241881e-01 -2.344827586206896519e-01 0.000000000000000000e+00
4.000000000000000222e-01 -2.344827586206896519e-01 0.000000000000000000e+00
0.000000000000000000e+00 -2.206896551724137900e-01 0.000000000000000000e+00
1.379310344827586361e-02 -2.206896551724137900e-01 0.000000000000000000e+00
2.758620689655172722e-02 -2.206896551724137900e-01 0.000000000000000000e+00
4.137931034482759257e-02 -2.206896551724137900e-01 0.000000000000000000e+00
5.517241379310345445e-02 -2.206896551724137900e-01 0.000000000000000000e+00
6.896551724137932327e-02 -2.206896551724137900e-01 0.000000000000000000e+00
8.275862068965518514e-02 -2.206896551724137900e-01 0.000000000000000000e+00
9.655172413793104702e-02 -2.206896551724137900e-01 0.000000000000000000e+00
1.103448275862069089e-01 -2.206896551724137900e-01 0.000000000000000000e+00
1.241379310344827708e-01 -2.206896551724137900e-01 0.000000000000000000e+00
1.379310344827586465e-01 -2.206896551724137900e-01 0.000000000000000000e+00
1.517241379310345084e-01 -2.206896551724137900e-01 0.000000000000000000e+00
1.655172413793103703e-01 -2.206896551724137900e-01 0.000000000000000000e+00
1.793103448275862322e-01 -2.206896551724137900e-01 0.000000000000000000e+00
1.931034482758620940e-01 -2.206896551724137900e-01 0.000000000000000000e+00
2.068965517241379559e-01 -2.206896551724137900e-01 0.000000000000000000e+00
2.206896551724138178e-01 -2.206896551724137900e-01 0.000000000000000000e+00
2.344827586206896797e-01 -2.206896551724137900e-01 0.000000000000000000e+00
2.482758620689655416e-01 -2.206896551724137900e-01 0.000000000000000000e+00
2.620689655172414034e-01 -2.206896551724137900e-01 0.000000000000000000e+00
2.758620689655172931e-01 -2.206896551724137900e-01 0.000000000000000000e+00
2.896551724137931272e-01 -2.206896551724137900e-01 0.000000000000000000e+00
3.034482758620690168e-01 -2.206896551724137900e-01 0.000000000000000000e+00
3.172413793103448509e-01 -2.206896551724137900e-01 0.000000000000000000e+00
3.310344827586207406e-01 -2.206896551724137900e-01 0.000000000000000000e+00
3.448275862068965747e-01 -2.206896551724137900e-01 0.000000000000000000e+00
3.586206896551724643e-01 -2.206896551724137900e-01 0.000000000000000000e+00
3.724137931034482984e-01 -2.206896551724137900e-01 0.000000000000000000e+00
3.862068965517241881e-01 -2.206896551724137900e-01 0.000000000000000000e+00
4.000000000000000222e-01 -2.206896551724137900e-01 0.000000000000000000e+00
0.000000000000000000e+00 -2.068965517241379282e-01 0.000000000000000000e+00
1.379310344827586361e-02 -2.068965517241379282e-01 0.000000000000000000e+00
2.758620689655172722e-02 -2.068965517241379282e-01 0.000000000000000000e+00
4.137931034482759257e-02 -2.068965517241379282e-01 0.000000000000000000e+00
5.517241379310345445e-02 -2.068965517241379282e-01 0.000000000000000000e+00
6.896551724137932327e-02 -2.068965517241379282e-01 0.000000000000000000e+00
8.275862068965518514e-02 -2.068965517241379282e-01 0.000000000000000000e+00
9.655172413793104702e-02 -2.068965517241379282e-01 0.000000000000000000e+00
1.103448275862069089e-01 -2.068965517241379282e-01 0.000000000000000000e+00
1.241379310344827708e-01 -2.068965517241379282e-01 0.000000000000000000e+00
1.379310344827586465e-01 -2.068965517241379282e-01 0.000000000000000000e+00
1.517241379310345084e-01 -2.068965517241379282e-01 0.000000000000000000e+00
1.655172413793103703e-01 -2.068965517241379282e-01 0.000000000000000000e+00
1.793103448275862322e-01 -2.068965517241379282e-01 0.000000000000000000e+00
1.931034482758620940e-01 -2.068965517241379282e-01 0.000000000000000000e+00
2.068965517241379559e-01 -2.068965517241379282e-01 0.000000000000000000e+00
2.206896551724138178e-01 -2.068965517241379282e-01 0.000000000000000000e+00
2.344827586206896797e-01 -2.068965517241379282e-01 0.000000000000000000e+00
2.482758620689655416e-01 -2.068965517241379282e-01 0.000000000000000000e+00
2.620689655172414034e-01 -2.068965517241379282e-01 0.000000000000000000e+00
2.758620689655172931e-01 -2.068965517241379282e-01 0.000000000000000000e+00
2.896551724137931272e-01 -2.068965517241379282e-01 0.000000000000000000e+00
3.034482758620690168e-01 -2.068965517241379282e-01 0.000000000000000000e+00
3.172413793103448509e-01 -2.068965517241379282e-01 0.000000000000000000e+00
3.310344827586207406e-01 -2.068965517241379282e-01 0.000000000000000000e+00
3.448275862068965747e-01 -2.068965517241379282e-01 0.000000000000000000e+00
3.586206896551724643e-01 -2.068965517241379282e-01 0.000000000000000000e+00
3.724137931034482984e-01 -2.068965517241379282e-01 0.000000000000000000e+00
3.862068965517241881e-01 -2.068965517241379282e-01 0.000000000000000000e+00
4.000000000000000222e-01 -2.068965517241379282e-01 0.000000000000000000e+00
0.000000000000000000e+00 -1.931034482758620663e-01 0.000000000000000000e+00
1.379310344827586361e-02 -1.931034482758620663e-01 0.000000000000000000e+00
2.758620689655172722e-02 -1.931034482758620663e-01 0.000000000000000000e+00
4.137931034482759257e-02 -1.931034482758620663e-01 0.000000000000000000e+00
5.517241379310345445e-02 -1.931034482758620663e-01 0.000000000000000000e+00
6.896551724137932327e-02 -1.931034482758620663e-01 0.000000000000000000e+00
8.275862068965518514e-02 -1.931034482758620663e-01 0.000000000000000000e+00
9.655172413793104702e-02 -1.931034482758620663e-01 0.000000000000000000e+00
1.103448275862069089e-01 -1.931034482758620663e-01 0.000000000000000000e+00
1.241379310344827708e-01 -1.931034482758620663e-01 0.000000000000000000e+00
1.379310344827586465e-01 -1.931034482758620663e-01 0.000000000000000000e+00
1.517241379310345084e-01 -1.931034482758620663e-01 0.000000000000000000e+00
1.655172413793103703e-01 -1.931034482758620663e-01 0.000000000000000000e+00
1.793103448275862322e-01 -1.931034482758620663e-01 0.000000000000000000e+00
1.931034482758620940e-01 -1.931034482758620663e-01 0.000000000000000000e+00
2.068965517241379559e-01 -1.931034482758620663e-01 0.000000000000000000e+00
2.206896551724138178e-01 -1.931034482758620663e-01 0.000000000000000000e+00
2.344827586206896797e-01 -1.931034482758620663e-01 0.000000000000000000e+00
2.482758620689655416e-01 -1.931034482758620663e-01 0.000000000000000000e+00
2.620689655172414034e-01 -1.931034482758620663e-01 0.000000000000000000e+00
2.758620689655172931e-01 -1.931034482758620663e-01 0.000000000000000000e+00
2.896551724137931272e-01 -1.931034482758620663e-01 0.000000000000000000e+00
3.034482758620690168e-01 -1.931034482758620663e-01 0.000000000000000000e+00
3.172413793103448509e-01 -1.931034482758620663e-01 0.000000000000000000e+00
3.310344827586207406e-01 -1.931034482758620663e-01 0.000000000000000000e+00
3.448275862068965747e-01 -1.931034482758620663e-01 0.000000000000000000e+00
3.586206896551724643e-01 -1.931034482758620663e-01 0.000000000000000000e+00
3.724137931034482984e-01 -1.931034482758620663e-01 0.000000000000000000e+00
3.862068965517241881e-01 -1.931034482758620663e-01 0.000000000000000000e+00
4.000000000000000222e-01 -1.931034482758620663e-01 0.000000000000000000e+00
0.000000000000000000e+00 -1.793103448275862044e-01 0.000000000000000000e+00
1.379310344827586361e-02 -1.793103448275862044e-01 0.000000000000000000e+00
2.758620689655172722e-02 -1.793103448275862044e-01 0.000000000000000000e+00
4.137931034482759257e-02 -1.793103448275862044e-01 0.000000000000000000e+00
5.517241379310345445e-02 -1.793103448275862044e-01 0.000000000000000000e+00
6.896551724137932327e-02 -1.793103448275862044e-01 0.000000000000000000e+00
8.275862068965518514e-02 -1.793103448275862044e-01 0.000000000000000000e+00
9.655172413793104702e-02 -1.793103448275862044e-01 0.000000000000000000e+00
1.103448275862069089e-01 -1.793103448275862044e-01 0.000000000000000000e+00
1.241379310344827708e-01 -1.793103448275862044e-01 0.000000000000000000e+00
1.379310344827586465e-01 -1.793103448275862044e-01 0.000000000000000000e+00
1.517241379310345084e-01 -1.793103448275862044e-01 0.000000000000000000e+00
1.655172413793103703e-01 -1.793103448275862044e-01 0.000000000000000000e+00
1.793103448275862322e-01 -1.793103448275862044e-01 0.000000000000000000e+00
1.931034482758620940e-01 -1.793103448275862044e-01 0.000000000000000000e+00
2.068965517241379559e-01 -1.793103448275862044e-01 0.000000000000000000e+00
2.206896551724138178e-01 -1.793103448275862044e-01 0.000000000000000000e+00
2.344827586206896797e-01 -1.793103448275862044e-01 0.000000000000000000e+00
2.482758620689655416e-01 -1.793103448275862044e-01 0.000000000000000000e+00
2.620689655172414034e-01 -1.793103448275862044e-01 0.000000000000000000e+00
2.758620689655172931e-01 -1.793103448275862044e-01 0.000000000000000000e+00
2.896551724137931272e-01 -1.793103448275862044e-01 0.000000000000000000e+00
3.034482758620690168e-01 -1.793103448275862044e-01 0.000000000000000000e+00
3.172413793103448509e-01 -1.793103448275862044e-01 0.000000000000000000e+00
3.310344827586207406e-01 -1.793103448275862044e-01 0.000000000000000000e+00
3.448275862068965747e-01 -1.793103448275862044e-01 0.000000000000000000e+00
3.586206896551724643e-01 -1.793103448275862044e-01 0.000000000000000000e+00
3.724137931034482984e-01 -1.793103448275862044e-01 0.000000000000000000e+00
3.862068965517241881e-01 -1.793103448275862044e-01 0.000000000000000000e+00
4.000000000000000222e-01 -1.793103448275862044e-01 0.000000000000000000e+00
0.000000000000000000e+00 -1.655172413793103425e-01 0.000000000000000000e+00
1.379310344827586361e-02 -1.655172413793103425e-01 0.000000000000000000e+00
2.758620689655172722e-02 -1.655172413793103425e-01 0.000000000000000000e+00
4.137931034482759257e-02 -1.655172413793103425e-01 0.000000000000000000e+00
5.517241379310345445e-02 -1.655172413793103425e-01 0.000000000000000000e+00
6.896551724137932327e-02 -1.655172413793103425e-01 0.000000000000000000e+00
8.275862068965518514e-02 -1.655172413793103425e-01 0.000000000000000000e+00
9.655172413793104702e-02 -1.655172413793103425e-01 0.000000000000000000e+00
1.103448275862069089e-01 -1.655172413793103425e-01 0.000000000000000000e+00
1.241379310344827708e-01 -1.655172413793103425e-01 0.000000000000000000e+00
1.379310344827586465e-01 -1.655172413793103425e-01 0.000000000000000000e+00
1.517241379310345084e-01 -1.655172413793103425e-01 0.000000000000000000e+00
1.655172413793103703e-01 -1.655172413793103425e-01 0.000000000000000000e+00
1.793103448275862322e-01 -1.655172413793103425e-01 0.000000000000000000e+00
1.931034482758620940e-01 -1.655172413793103425e-01 0.000000000000000000e+00
2.068965517241379559e-01 -1.655172413793103425e-01 0.000000000000000000e+00
2.206896551724138178e-01 -1.655172413793103425e-01 0.000000000000000000e+00
2.344827586206896797e-01 -1.655172413793103425e-01 0.000000000000000000e+00
2.482758620689655416e-01 -1.655172413793103425e-01 0.000000000000000000e+00
2.620689655172414034e-01 -1.655172413793103425e-01 0.000000000000000000e+00
2.758620689655172931e-01 -1.655172413793103425e-01 0.000000000000000000e+00
2.896551724137931272e-01 -1.655172413793103425e-01 0.000000000000000000e+00
3.034482758620690168e-01 -1.655172413793103425e-01 0.000000000000000000e+00
3.172413793103448509e-01 -1.655172413793103425e-01 0.000000000000000000e+00
3.310344827586207406e-01 -1.655172413793103425e-01 0.000000000000000000e+00
3.448275862068965747e-01 -1.655172413793103425e-01 0.000000000000000000e+00
3.586206896551724643e-01 -1.655172413793103425e-01 0.000000000000000000e+00
3.724137931034482984e-01 -1.655172413793103425e-01 0.000000000000000000e+00
3.862068965517241881e-01 -1.655172413793103425e-01 0.000000000000000000e+00
4.000000000000000222e-01 -1.655172413793103425e-01 0.000000000000000000e+00
0.000000000000000000e+00 -1.517241379310344807e-01 0.000000000000000000e+00
1.379310344827586361e-02 -1.517241379310344807e-01 0.000000000000000000e+00
2.758620689655172722e-02 -1.517241379310344807e-01 0.000000000000000000e+00
4.137931034482759257e-02 -1.517241379310344807e-01 0.000000000000000000e+00
5.517241379310345445e-02 -1.517241379310344807e-01 0.000000000000000000e+00
6.896551724137932327e-02 -1.517241379310344807e-01 0.000000000000000000e+00
8.275862068965518514e-02 -1.517241379310344807e-01 0.000000000000000000e+00
9.655172413793104702e-02 -1.517241379310344807e-01 0.000000000000000000e+00
1.103448275862069089e-01 -1.517241379310344807e-01 0.000000000000000000e+00
1.241379310344827708e-01 -1.517241379310344807e-01 0.000000000000000000e+00
1.379310344827586465e-01 -1.517241379310344807e-01 0.000000000000000000e+00
1.517241379310345084e-01 -1.517241379310344807e-01 0.000000000000000000e+00
1.655172413793103703e-01 -1.517241379310344807e-01 0.000000000000000000e+00
1.793103448275862322e-01 -1.517241379310344807e-01 0.000000000000000000e+00
1.931034482758620940e-01 -1.517241379310344807e-01 0.000000000000000000e+00
2.068965517241379559e-01 -1.517241379310344807e-01 0.000000000000000000e+00
2.206896551724138178e-01 -1.517241379310344807e-01 0.000000000000000000e+00
2.344827586206896797e-01 -1.517241379310344807e-01 0.000000000000000000e+00
2.482758620689655416e-01 -1.517241379310344807e-01 0.000000000000000000e+00
2.620689655172414034e-01 -1.517241379310344807e-01 0.000000000000000000e+00
2.758620689655172931e-01 -1.517241379310344807e-01 0.000000000000000000e+00
2.896551724137931272e-01 -1.517241379310344807e-01 0.000000000000000000e+00
3.034482758620690168e-01 -1.517241379310344807e-01 0.000000000000000000e+00
3.172413793103448509e-01 -1.517241379310344807e-01 0.000000000000000000e+00
3.310344827586207406e-01 -1.517241379310344807e-01 0.000000000000000000e+00
3.448275862068965747e-01 -1.517241379310344807e-01 0.000000000000000000e+00
3.586206896551724643e-01 -1.517241379310344807e-01 0.000000000000000000e+00
3.724137931034482984e-01 -1.517241379310344807e-01 0.000000000000000000e+00
3.862068965517241881e-01 -1.517241379310344807e-01 0.000000000000000000e+00
4.000000000000000222e-01 -1.517241379310344807e-01 0.000000000000000000e+00
0.000000000000000000e+00 -1.379310344827586188e-01 0.000000000000000000e+00
1.379310344827586361e-02 -1.379310344827586188e-01 0.000000000000000000e+00
2.758620689655172722e-02 -1.379310344827586188e-01 0.000000000000000000e+00
4.137931034482759257e-02 -1.379310344827586188e-01 0.000000000000000000e+00
5.517241379310345445e-02 -1.379310344827586188e-01 0.000000000000000000e+00
6.896551724137932327e-02 -1.379310344827586188e-01 0.000000000000000000e+00
8.275862068965518514e-02 -1.379310344827586188e-01 0.000000000000000000e+00
9.655172413793104702e-02 -1.379310344827586188e-01 0.000000000000000000e+00
1.103448275862069089e-01 -1.379310344827586188e-01 0.000000000000000000e+00
1.241379310344827708e-01 -1.379310344827586188e-01 0.000000000000000000e+00
1.379310344827586465e-01 -1.379310344827586188e-01 0.000000000000000000e+00
1.517241379310345084e-01 -1.379310344827586188e-01 0.000000000000000000e+00
1.655172413793103703e-01 -1.379310344827586188e-01 0.000000000000000000e+00
1.793103448275862322e-01 -1.379310344827586188e-01 0.000000000000000000e+00
1.931034482758620940e-01 -1.379310344827586188e-01 0.000000000000000000e+00
2.068965517241379559e-01 -1.379310344827586188e-01 0.000000000000000000e+00
2.206896551724138178e-01 -1.379310344827586188e-01 0.000000000000000000e+00
2.344827586206896797e-01 -1.379310344827586188e-01 0.000000000000000000e+00
2.482758620689655416e-01 -1.379310344827586188e-01 0.000000000000000000e+00
2.620689655172414034e-01 -1.379310344827586188e-01 0.000000000000000000e+00
2.758620689655172931e-01 -1.379310344827586188e-01 0.000000000000000000e+00
2.896551724137931272e-01 -1.379310344827586188e-01 0.000000000000000000e+00
3.034482758620690168e-01 -1.379310344827586188e-01 0.000000000000000000e+00
3.172413793103448509e-01 -1.379310344827586188e-01 0.000000000000000000e+00
3.310344827586207406e-01 -1.379310344827586188e-01 0.000000000000000000e+00
3.448275862068965747e-01 -1.379310344827586188e-01 0.000000000000000000e+00
3.586206896551724643e-01 -1.379310344827586188e-01 0.000000000000000000e+00
3.724137931034482984e-01 -1.379310344827586188e-01 0.000000000000000000e+00
3.862068965517241881e-01 -1.379310344827586188e-01 0.000000000000000000e+00
4.000000000000000222e-01 -1.379310344827586188e-01 0.000000000000000000e+00
0.000000000000000000e+00 -1.241379310344827291e-01 0.000000000000000000e+00
1.379310344827586361e-02 -1.241379310344827291e-01 0.000000000000000000e+00
2.758620689655172722e-02 -1.241379310344827291e-01 0.000000000000000000e+00
4.137931034482759257e-02 -1.241379310344827291e-01 0.000000000000000000e+00
5.517241379310345445e-02 -1.241379310344827291e-01 0.000000000000000000e+00
6.896551724137932327e-02 -1.241379310344827291e-01 0.000000000000000000e+00
8.275862068965518514e-02 -1.241379310344827291e-01 0.000000000000000000e+00
9.655172413793104702e-02 -1.241379310344827291e-01 0.000000000000000000e+00
1.103448275862069089e-01 -1.241379310344827291e-01 0.000000000000000000e+00
1.241379310344827708e-01 -1.241379310344827291e-01 0.000000000000000000e+00
1.379310344827586465e-01 -1.241379310344827291e-01 0.000000000000000000e+00
1.517241379310345084e-01 -1.241379310344827291e-01 0.000000000000000000e+00
1.655172413793103703e-01 -1.241379310344827291e-01 0.000000000000000000e+00
1.793103448275862322e-01 -1.241379310344827291e-01 0.000000000000000000e+00
1.931034482758620940e-01 -1.241379310344827291e-01 0.000000000000000000e+00
2.068965517241379559e-01 -1.241379310344827291e-01 0.000000000000000000e+00
2.206896551724138178e-01 -1.241379310344827291e-01 0.000000000000000000e+00
2.344827586206896797e-01 -1.241379310344827291e-01 0.000000000000000000e+00
2.482758620689655416e-01 -1.241379310344827291e-01 0.000000000000000000e+00
2.620689655172414034e-01 -1.241379310344827291e-01 0.000000000000000000e+00
2.758620689655172931e-01 -1.241379310344827291e-01 0.000000000000000000e+00
2.896551724137931272e-01 -1.241379310344827291e-01 0.000000000000000000e+00
3.034482758620690168e-01 -1.241379310344827291e-01 0.000000000000000000e+00
3.172413793103448509e-01 -1.241379310344827291e-01 0.000000000000000000e+00
3.310344827586207406e-01 -1.241379310344827291e-01 0.000000000000000000e+00
3.448275862068965747e-01 -1.241379310344827291e-01 0.000000000000000000e+00
3.586206896551724643e-01 -1.241379310344827291e-01 0.000000000000000000e+00
3.724137931034482984e-01 -1.241379310344827291e-01 0.000000000000000000e+00
3.862068965517241881e-01 -1.241379310344827291e-01 0.000000000000000000e+00
4.000000000000000222e-01 -1.241379310344827291e-01 0.000000000000000000e+00
0.000000000000000000e+00 -1.103448275862068950e-01 0.000000000000000000e+00
1.379310344827586361e-02 -1.103448275862068950e-01 0.000000000000000000e+00
2.758620689655172722e-02 -1.103448275862068950e-01 0.000000000000000000e+00
4.137931034482759257e-02 -1.103448275862068950e-01 0.000000000000000000e+00
5.517241379310345445e-02 -1.103448275862068950e-01 0.000000000000000000e+00
6.896551724137932327e-02 -1.103448275862068950e-01 0.000000000000000000e+00
8.275862068965518514e-02 -1.103448275862068950e-01 0.000000000000000000e+00
9.655172413793104702e-02 -1.103448275862068950e-01 0.000000000000000000e+00
1.103448275862069089e-01 -1.103448275862068950e-01 0.000000000000000000e+00
1.241379310344827708e-01 -1.103448275862068950e-01 0.000000000000000000e+00
1.379310344827586465e-01 -1.103448275862068950e-01 0.000000000000000000e+00
1.517241379310345084e-01 -1.103448275862068950e-01 0.000000000000000000e+00
1.655172413793103703e-01 -1.103448275862068950e-01 0.000000000000000000e+00
1.793103448275862322e-01 -1.103448275862068950e-01 0.000000000000000000e+00
1.931034482758620940e-01 -1.103448275862068950e-01 0.000000000000000000e+00
2.068965517241379559e-01 -1.103448275862068950e-01 0.000000000000000000e+00
2.206896551724138178e-01 -1.103448275862068950e-01 0.000000000000000000e+00
2.344827586206896797e-01 -1.103448275862068950e-01 0.000000000000000000e+00
2.482758620689655416e-01 -1.103448275862068950e-01 0.000000000000000000e+00
2.620689655172414034e-01 -1.103448275862068950e-01 0.000000000000000000e+00
2.758620689655172931e-01 -1.103448275862068950e-01 0.000000000000000000e+00
2.896551724137931272e-01 -1.103448275862068950e-01 0.000000000000000000e+00
3.034482758620690168e-01 -1.103448275862068950e-01 0.000000000000000000e+00
3.172413793103448509e-01 -1.103448275862068950e-01 0.000000000000000000e+00
3.310344827586207406e-01 -1.103448275862068950e-01 0.000000000000000000e+00
3.448275862068965747e-01 -1.103448275862068950e-01 0.000000000000000000e+00
3.586206896551724643e-01 -1.103448275862068950e-01 0.000000000000000000e+00
3.724137931034482984e-01 -1.103448275862068950e-01 0.000000000000000000e+00
3.862068965517241881e-01 -1.103448275862068950e-01 0.000000000000000000e+00
4.000000000000000222e-01 -1.103448275862068950e-01 0.000000000000000000e+00
0.000000000000000000e+00 -9.655172413793100539e-02 0.000000000000000000e+00
1.379310344827586361e-02 -9.655172413793100539e-02 0.000000000000000000e+00
2.758620689655172722e-02 -9.655172413793100539e-02 0.000000000000000000e+00
4.137931034482759257e-02 -9.655172413793100539e-02 0.000000000000000000e+00
5.517241379310345445e-02 -9.655172413793100539e-02 0.000000000000000000e+00
6.896551724137932327e-02 -9.655172413793100539e-02 0.000000000000000000e+00
8.275862068965518514e-02 -9.655172413793100539e-02 0.000000000000000000e+00
9.655172413793104702e-02 -9.655172413793100539e-02 0.000000000000000000e+00
1.103448275862069089e-01 -9.655172413793100539e-02 0.000000000000000000e+00
1.241379310344827708e-01 -9.655172413793100539e-02 0.000000000000000000e+00
1.379310344827586465e-01 -9.655172413793100539e-02 0.000000000000000000e+00
1.517241379310345084e-01 -9.655172413793100539e-02 0.000000000000000000e+00
1.655172413793103703e-01 -9.655172413793100539e-02 0.000000000000000000e+00
1.793103448275862322e-01 -9.655172413793100539e-02 0.000000000000000000e+00
1.931034482758620940e-01 -9.655172413793100539e-02 0.000000000000000000e+00
2.068965517241379559e-01 -9.655172413793100539e-02 0.000000000000000000e+00
2.206896551724138178e-01 -9.655172413793100539e-02 0.000000000000000000e+00
2.344827586206896797e-01 -9.655172413793100539e-02 0.000000000000000000e+00
2.482758620689655416e-01 -9.655172413793100539e-02 0.000000000000000000e+00
2.620689655172414034e-01 -9.655172413793100539e-02 0.000000000000000000e+00
2.758620689655172931e-01 -9.655172413793100539e-02 0.000000000000000000e+00
2.896551724137931272e-01 -9.655172413793100539e-02 0.000000000000000000e+00
3.034482758620690168e-01 -9.655172413793100539e-02 0.000000000000000000e+00
3.172413793103448509e-01 -9.655172413793100539e-02 0.000000000000000000e+00
3.310344827586207406e-01 -9.655172413793100539e-02 0.000000000000000000e+00
3.448275862068965747e-01 -9.655172413793100539e-02 0.000000000000000000e+00
3.586206896551724643e-01 -9.655172413793100539e-02 0.000000000000000000e+00
3.724137931034482984e-01 -9.655172413793100539e-02 0.000000000000000000e+00
3.862068965517241881e-01 -9.655172413793100539e-02 0.000000000000000000e+00
4.000000000000000222e-01 -9.655172413793100539e-02 0.000000000000000000e+00
0.000000000000000000e+00 -8.275862068965517127e-02 0.000000000000000000e+00
1.379310344827586361e-02 -8.275862068965517127e-02 0.000000000000000000e+00
2.758620689655172722e-02 -8.275862068965517127e-02 0.000000000000000000e+00
4.137931034482759257e-02 -8.275862068965517127e-02 0.000000000000000000e+00
5.517241379310345445e-02 -8.275862068965517127e-02 0.000000000000000000e+00
6.896551724137932327e-02 -8.275862068965517127e-02 0.000000000000000000e+00
8.275862068965518514e-02 -8.275862068965517127e-02 0.000000000000000000e+00
9.655172413793104702e-02 -8.275862068965517127e-02 0.000000000000000000e+00
1.103448275862069089e-01 -8.275862068965517127e-02 0.000000000000000000e+00
1.241379310344827708e-01 -8.275862068965517127e-02 0.000000000000000000e+00
1.379310344827586465e-01 -8.275862068965517127e-02 0.000000000000000000e+00
1.517241379310345084e-01 -8.275862068965517127e-02 0.000000000000000000e+00
1.655172413793103703e-01 -8.275862068965517127e-02 0.000000000000000000e+00
1.793103448275862322e-01 -8.275862068965517127e-02 0.000000000000000000e+00
1.931034482758620940e-01 -8.275862068965517127e-02 0.000000000000000000e+00
2.068965517241379559e-01 -8.275862068965517127e-02 0.000000000000000000e+00
2.206896551724138178e-01 -8.275862068965517127e-02 0.000000000000000000e+00
2.344827586206896797e-01 -8.275862068965517127e-02 0.000000000000000000e+00
2.482758620689655416e-01 -8.275862068965517127e-02 0.000000000000000000e+00
2.620689655172414034e-01 -8.275862068965517127e-02 0.000000000000000000e+00
2.758620689655172931e-01 -8.275862068965517127e-02 0.000000000000000000e+00
2.896551724137931272e-01 -8.275862068965517127e-02 0.000000000000000000e+00
3.034482758620690168e-01 -8.275862068965517127e-02 0.000000000000000000e+00
3.172413793103448509e-01 -8.275862068965517127e-02 0.000000000000000000e+00
3.310344827586207406e-01 -8.275862068965517127e-02 0.000000000000000000e+00
3.448275862068965747e-01 -8.275862068965517127e-02 0.000000000000000000e+00
3.586206896551724643e-01 -8.275862068965517127e-02 0.000000000000000000e+00
3.724137931034482984e-01 -8.275862068965517127e-02 0.000000000000000000e+00
3.862068965517241881e-01 -8.275862068965517127e-02 0.000000000000000000e+00
4.000000000000000222e-01 -8.275862068965517127e-02 0.000000000000000000e+00
0.000000000000000000e+00 -6.896551724137928163e-02 0.000000000000000000e+00
1.379310344827586361e-02 -6.896551724137928163e-02 0.000000000000000000e+00
2.758620689655172722e-02 -6.896551724137928163e-02 0.000000000000000000e+00
4.137931034482759257e-02 -6.896551724137928163e-02 0.000000000000000000e+00
5.517241379310345445e-02 -6.896551724137928163e-02 0.000000000000000000e+00
6.896551724137932327e-02 -6.896551724137928163e-02 0.000000000000000000e+00
8.275862068965518514e-02 -6.896551724137928163e-02 0.000000000000000000e+00
9.655172413793104702e-02 -6.896551724137928163e-02 0.000000000000000000e+00
1.103448275862069089e-01 -6.896551724137928163e-02 0.000000000000000000e+00
1.241379310344827708e-01 -6.896551724137928163e-02 0.000000000000000000e+00
1.379310344827586465e-01 -6.896551724137928163e-02 0.000000000000000000e+00
1.517241379310345084e-01 -6.896551724137928163e-02 0.000000000000000000e+00
1.655172413793103703e-01 -6.896551724137928163e-02 0.000000000000000000e+00
1.793103448275862322e-01 -6.896551724137928163e-02 0.000000000000000000e+00
1.931034482758620940e-01 -6.896551724137928163e-02 0.000000000000000000e+00
2.068965517241379559e-01 -6.896551724137928163e-02 0.000000000000000000e+00
2.206896551724138178e-01 -6.896551724137928163e-02 0.000000000000000000e+00
2.344827586206896797e-01 -6.896551724137928163e-02 0.000000000000000000e+00
2.482758620689655416e-01 -6.896551724137928163e-02 0.000000000000000000e+00
2.620689655172414034e-01 -6.896551724137928163e-02 0.000000000000000000e+00
2.758620689655172931e-01 -6.896551724137928163e-02 0.000000000000000000e+00
2.896551724137931272e-01 -6.896551724137928163e-02 0.000000000000000000e+00
3.034482758620690168e-01 -6.896551724137928163e-02 0.000000000000000000e+00
3.172413793103448509e-01 -6.896551724137928163e-02 0.000000000000000000e+00
3.310344827586207406e-01 -6.896551724137928163e-02 0.000000000000000000e+00
3.448275862068965747e-01 -6.896551724137928163e-02 0.000000000000000000e+00
3.586206896551724643e-01 -6.896551724137928163e-02 0.000000000000000000e+00
3.724137931034482984e-01 -6.896551724137928163e-02 0.000000000000000000e+00
3.862068965517241881e-01 -6.896551724137928163e-02 0.000000000000000000e+00
4.000000000000000222e-01 -6.896551724137928163e-02 0.000000000000000000e+00
0.000000000000000000e+00 -5.517241379310344751e-02 0.000000000000000000e+00
1.379310344827586361e-02 -5.517241379310344751e-02 0.000000000000000000e+00
2.758620689655172722e-02 -5.517241379310344751e-02 0.000000000000000000e+00
4.137931034482759257e-02 -5.517241379310344751e-02 0.000000000000000000e+00
5.517241379310345445e-02 -5.517241379310344751e-02 0.000000000000000000e+00
